Partei;Name;ID;Bezirk;Kalenderwoche;Anzahl
NEOS;Brandst?tter Helmut, Dr.;334036057;B Bundeswahlvorschlag;24;7
NEOS;Brandst?tter Helmut, Dr.;334036057;B Bundeswahlvorschlag;25;7
NEOS;Brandst?tter Helmut, Dr.;334036057;B Bundeswahlvorschlag;26;7
NEOS;Brandst?tter Helmut, Dr.;334036057;B Bundeswahlvorschlag;27;7
NEOS;Brandst?tter Helmut, Dr.;334036057;B Bundeswahlvorschlag;28;5
NEOS;Brandst?tter Helmut, Dr.;334036057;B Bundeswahlvorschlag;29;1
NEOS;Brandst?tter Helmut, Dr.;334036057;B Bundeswahlvorschlag;30;3
NEOS;Brandst?tter Helmut, Dr.;334036057;B Bundeswahlvorschlag;31;6
NEOS;Brandst?tter Helmut, Dr.;334036057;B Bundeswahlvorschlag;32;7
NEOS;Brandst?tter Helmut, Dr.;334036057;B Bundeswahlvorschlag;33;7
NEOS;Brandst?tter Helmut, Dr.;334036057;B Bundeswahlvorschlag;34;7
NEOS;Brandst?tter Henrike;278921219;B Bundeswahlvorschlag;1;2
NEOS;Brandst?tter Henrike;278921219;B Bundeswahlvorschlag;2;6
NEOS;Brandst?tter Henrike;278921219;B Bundeswahlvorschlag;3;7
NEOS;Brandst?tter Henrike;278921219;B Bundeswahlvorschlag;4;6
NEOS;Brandst?tter Henrike;278921219;B Bundeswahlvorschlag;5;7
NEOS;Brandst?tter Henrike;278921219;B Bundeswahlvorschlag;6;7
NEOS;Brandst?tter Henrike;278921219;B Bundeswahlvorschlag;7;7
NEOS;Brandst?tter Henrike;278921219;B Bundeswahlvorschlag;8;6
NEOS;Brandst?tter Henrike;278921219;B Bundeswahlvorschlag;9;6
NEOS;Brandst?tter Henrike;278921219;B Bundeswahlvorschlag;10;6
NEOS;Brandst?tter Henrike;278921219;B Bundeswahlvorschlag;11;6
NEOS;Brandst?tter Henrike;278921219;B Bundeswahlvorschlag;12;5
NEOS;Brandst?tter Henrike;278921219;B Bundeswahlvorschlag;13;4
NEOS;Brandst?tter Henrike;278921219;B Bundeswahlvorschlag;14;6
NEOS;Brandst?tter Henrike;278921219;B Bundeswahlvorschlag;15;4
NEOS;Brandst?tter Henrike;278921219;B Bundeswahlvorschlag;16;6
NEOS;Brandst?tter Henrike;278921219;B Bundeswahlvorschlag;17;5
NEOS;Brandst?tter Henrike;278921219;B Bundeswahlvorschlag;18;5
NEOS;Brandst?tter Henrike;278921219;B Bundeswahlvorschlag;19;4
NEOS;Brandst?tter Henrike;278921219;B Bundeswahlvorschlag;20;7
NEOS;Brandst?tter Henrike;278921219;B Bundeswahlvorschlag;21;5
NEOS;Brandst?tter Henrike;278921219;B Bundeswahlvorschlag;22;4
NEOS;Brandst?tter Henrike;278921219;B Bundeswahlvorschlag;23;4
NEOS;Brandst?tter Henrike;278921219;B Bundeswahlvorschlag;24;4
NEOS;Brandst?tter Henrike;278921219;B Bundeswahlvorschlag;25;7
NEOS;Brandst?tter Henrike;278921219;B Bundeswahlvorschlag;26;6
NEOS;Brandst?tter Henrike;278921219;B Bundeswahlvorschlag;27;7
NEOS;Brandst?tter Henrike;278921219;B Bundeswahlvorschlag;28;5
NEOS;Brandst?tter Henrike;278921219;B Bundeswahlvorschlag;29;5
NEOS;Brandst?tter Henrike;278921219;B Bundeswahlvorschlag;30;4
NEOS;Brandst?tter Henrike;278921219;B Bundeswahlvorschlag;31;5
NEOS;Brandst?tter Henrike;278921219;B Bundeswahlvorschlag;32;3
NEOS;Brandst?tter Henrike;278921219;B Bundeswahlvorschlag;33;4
NEOS;Brandst?tter Henrike;278921219;B Bundeswahlvorschlag;34;5
GR?NE;B?rstmayr Georg, Mag.;2364568520;B Bundeswahlvorschlag;1;3
GR?NE;B?rstmayr Georg, Mag.;2364568520;B Bundeswahlvorschlag;2;7
GR?NE;B?rstmayr Georg, Mag.;2364568520;B Bundeswahlvorschlag;3;7
GR?NE;B?rstmayr Georg, Mag.;2364568520;B Bundeswahlvorschlag;4;7
GR?NE;B?rstmayr Georg, Mag.;2364568520;B Bundeswahlvorschlag;5;7
GR?NE;B?rstmayr Georg, Mag.;2364568520;B Bundeswahlvorschlag;6;7
GR?NE;B?rstmayr Georg, Mag.;2364568520;B Bundeswahlvorschlag;7;7
GR?NE;B?rstmayr Georg, Mag.;2364568520;B Bundeswahlvorschlag;8;7
GR?NE;B?rstmayr Georg, Mag.;2364568520;B Bundeswahlvorschlag;9;6
GR?NE;B?rstmayr Georg, Mag.;2364568520;B Bundeswahlvorschlag;10;6
GR?NE;B?rstmayr Georg, Mag.;2364568520;B Bundeswahlvorschlag;11;6
GR?NE;B?rstmayr Georg, Mag.;2364568520;B Bundeswahlvorschlag;12;7
GR?NE;B?rstmayr Georg, Mag.;2364568520;B Bundeswahlvorschlag;13;7
GR?NE;B?rstmayr Georg, Mag.;2364568520;B Bundeswahlvorschlag;14;5
GR?NE;B?rstmayr Georg, Mag.;2364568520;B Bundeswahlvorschlag;15;7
GR?NE;B?rstmayr Georg, Mag.;2364568520;B Bundeswahlvorschlag;16;7
GR?NE;B?rstmayr Georg, Mag.;2364568520;B Bundeswahlvorschlag;17;7
GR?NE;B?rstmayr Georg, Mag.;2364568520;B Bundeswahlvorschlag;18;7
GR?NE;B?rstmayr Georg, Mag.;2364568520;B Bundeswahlvorschlag;19;7
GR?NE;B?rstmayr Georg, Mag.;2364568520;B Bundeswahlvorschlag;20;7
GR?NE;B?rstmayr Georg, Mag.;2364568520;B Bundeswahlvorschlag;21;6
GR?NE;B?rstmayr Georg, Mag.;2364568520;B Bundeswahlvorschlag;22;6
GR?NE;B?rstmayr Georg, Mag.;2364568520;B Bundeswahlvorschlag;23;7
GR?NE;B?rstmayr Georg, Mag.;2364568520;B Bundeswahlvorschlag;24;7
GR?NE;B?rstmayr Georg, Mag.;2364568520;B Bundeswahlvorschlag;25;7
GR?NE;B?rstmayr Georg, Mag.;2364568520;B Bundeswahlvorschlag;26;7
GR?NE;B?rstmayr Georg, Mag.;2364568520;B Bundeswahlvorschlag;27;7
GR?NE;B?rstmayr Georg, Mag.;2364568520;B Bundeswahlvorschlag;28;7
GR?NE;B?rstmayr Georg, Mag.;2364568520;B Bundeswahlvorschlag;29;7
GR?NE;B?rstmayr Georg, Mag.;2364568520;B Bundeswahlvorschlag;30;7
GR?NE;B?rstmayr Georg, Mag.;2364568520;B Bundeswahlvorschlag;31;7
GR?NE;B?rstmayr Georg, Mag.;2364568520;B Bundeswahlvorschlag;32;7
GR?NE;B?rstmayr Georg, Mag.;2364568520;B Bundeswahlvorschlag;33;7
GR?NE;B?rstmayr Georg, Mag.;2364568520;B Bundeswahlvorschlag;34;7
GR?NE;Disoski Meri, Mag.;2328562887;9 Wien;2;6
GR?NE;Disoski Meri, Mag.;2328562887;9 Wien;3;7
GR?NE;Disoski Meri, Mag.;2328562887;9 Wien;4;7
GR?NE;Disoski Meri, Mag.;2328562887;9 Wien;5;6
GR?NE;Disoski Meri, Mag.;2328562887;9 Wien;6;6
GR?NE;Disoski Meri, Mag.;2328562887;9 Wien;7;6
GR?NE;Disoski Meri, Mag.;2328562887;9 Wien;8;7
GR?NE;Disoski Meri, Mag.;2328562887;9 Wien;9;7
GR?NE;Disoski Meri, Mag.;2328562887;9 Wien;10;5
GR?NE;Disoski Meri, Mag.;2328562887;9 Wien;11;7
GR?NE;Disoski Meri, Mag.;2328562887;9 Wien;12;6
GR?NE;Disoski Meri, Mag.;2328562887;9 Wien;13;6
GR?NE;Disoski Meri, Mag.;2328562887;9 Wien;14;5
GR?NE;Disoski Meri, Mag.;2328562887;9 Wien;15;7
GR?NE;Disoski Meri, Mag.;2328562887;9 Wien;16;7
GR?NE;Disoski Meri, Mag.;2328562887;9 Wien;17;6
GR?NE;Disoski Meri, Mag.;2328562887;9 Wien;18;7
GR?NE;Disoski Meri, Mag.;2328562887;9 Wien;19;5
GR?NE;Disoski Meri, Mag.;2328562887;9 Wien;20;5
GR?NE;Disoski Meri, Mag.;2328562887;9 Wien;21;5
GR?NE;Disoski Meri, Mag.;2328562887;9 Wien;22;6
GR?NE;Disoski Meri, Mag.;2328562887;9 Wien;23;4
GR?NE;Disoski Meri, Mag.;2328562887;9 Wien;24;6
GR?NE;Disoski Meri, Mag.;2328562887;9 Wien;25;4
GR?NE;Disoski Meri, Mag.;2328562887;9 Wien;26;4
GR?NE;Disoski Meri, Mag.;2328562887;9 Wien;27;5
GR?NE;Disoski Meri, Mag.;2328562887;9 Wien;28;4
GR?NE;Disoski Meri, Mag.;2328562887;9 Wien;30;6
GR?NE;Disoski Meri, Mag.;2328562887;9 Wien;31;6
GR?NE;Disoski Meri, Mag.;2328562887;9 Wien;32;2
GR?NE;Disoski Meri, Mag.;2328562887;9 Wien;34;1
GR?NE;El-Nagashi Faika, Mag.;337807320;9 Wien;2;1
GR?NE;El-Nagashi Faika, Mag.;337807320;9 Wien;3;5
GR?NE;El-Nagashi Faika, Mag.;337807320;9 Wien;4;2
GR?NE;El-Nagashi Faika, Mag.;337807320;9 Wien;6;1
GR?NE;El-Nagashi Faika, Mag.;337807320;9 Wien;7;1
GR?NE;El-Nagashi Faika, Mag.;337807320;9 Wien;8;1
GR?NE;El-Nagashi Faika, Mag.;337807320;9 Wien;9;1
GR?NE;El-Nagashi Faika, Mag.;337807320;9 Wien;10;1
GR?NE;El-Nagashi Faika, Mag.;337807320;9 Wien;11;1
GR?NE;El-Nagashi Faika, Mag.;337807320;9 Wien;12;1
GR?NE;El-Nagashi Faika, Mag.;337807320;9 Wien;13;1
GR?NE;El-Nagashi Faika, Mag.;337807320;9 Wien;14;1
GR?NE;El-Nagashi Faika, Mag.;337807320;9 Wien;17;2
GR?NE;El-Nagashi Faika, Mag.;337807320;9 Wien;18;1
GR?NE;El-Nagashi Faika, Mag.;337807320;9 Wien;19;1
GR?NE;El-Nagashi Faika, Mag.;337807320;9 Wien;22;2
GR?NE;El-Nagashi Faika, Mag.;337807320;9 Wien;23;4
GR?NE;El-Nagashi Faika, Mag.;337807320;9 Wien;24;2
GR?NE;El-Nagashi Faika, Mag.;337807320;9 Wien;25;3
GR?NE;El-Nagashi Faika, Mag.;337807320;9 Wien;26;1
GR?NE;El-Nagashi Faika, Mag.;337807320;9 Wien;34;4
GR?NE;Ernst-Dziedzic Ewa, Dr.;1418867791;9E Wien S?d-West;1;1
GR?NE;Ernst-Dziedzic Ewa, Dr.;1418867791;9E Wien S?d-West;2;6
GR?NE;Ernst-Dziedzic Ewa, Dr.;1418867791;9E Wien S?d-West;3;6
GR?NE;Ernst-Dziedzic Ewa, Dr.;1418867791;9E Wien S?d-West;4;7
GR?NE;Ernst-Dziedzic Ewa, Dr.;1418867791;9E Wien S?d-West;5;6
GR?NE;Ernst-Dziedzic Ewa, Dr.;1418867791;9E Wien S?d-West;6;7
GR?NE;Ernst-Dziedzic Ewa, Dr.;1418867791;9E Wien S?d-West;7;3
GR?NE;Ernst-Dziedzic Ewa, Dr.;1418867791;9E Wien S?d-West;8;7
GR?NE;Ernst-Dziedzic Ewa, Dr.;1418867791;9E Wien S?d-West;9;6
GR?NE;Ernst-Dziedzic Ewa, Dr.;1418867791;9E Wien S?d-West;10;5
GR?NE;Ernst-Dziedzic Ewa, Dr.;1418867791;9E Wien S?d-West;11;6
GR?NE;Ernst-Dziedzic Ewa, Dr.;1418867791;9E Wien S?d-West;12;6
GR?NE;Ernst-Dziedzic Ewa, Dr.;1418867791;9E Wien S?d-West;13;7
GR?NE;Ernst-Dziedzic Ewa, Dr.;1418867791;9E Wien S?d-West;14;4
GR?NE;Ernst-Dziedzic Ewa, Dr.;1418867791;9E Wien S?d-West;15;7
GR?NE;Ernst-Dziedzic Ewa, Dr.;1418867791;9E Wien S?d-West;16;6
GR?NE;Ernst-Dziedzic Ewa, Dr.;1418867791;9E Wien S?d-West;17;7
GR?NE;Ernst-Dziedzic Ewa, Dr.;1418867791;9E Wien S?d-West;18;5
GR?NE;Ernst-Dziedzic Ewa, Dr.;1418867791;9E Wien S?d-West;19;6
GR?NE;Ernst-Dziedzic Ewa, Dr.;1418867791;9E Wien S?d-West;20;5
GR?NE;Ernst-Dziedzic Ewa, Dr.;1418867791;9E Wien S?d-West;21;6
GR?NE;Ernst-Dziedzic Ewa, Dr.;1418867791;9E Wien S?d-West;22;5
GR?NE;Ernst-Dziedzic Ewa, Dr.;1418867791;9E Wien S?d-West;23;7
GR?NE;Ernst-Dziedzic Ewa, Dr.;1418867791;9E Wien S?d-West;24;7
GR?NE;Ernst-Dziedzic Ewa, Dr.;1418867791;9E Wien S?d-West;25;6
GR?NE;Ernst-Dziedzic Ewa, Dr.;1418867791;9E Wien S?d-West;26;7
GR?NE;Ernst-Dziedzic Ewa, Dr.;1418867791;9E Wien S?d-West;27;6
GR?NE;Ernst-Dziedzic Ewa, Dr.;1418867791;9E Wien S?d-West;28;7
GR?NE;Ernst-Dziedzic Ewa, Dr.;1418867791;9E Wien S?d-West;31;3
GR?NE;Ernst-Dziedzic Ewa, Dr.;1418867791;9E Wien S?d-West;32;7
GR?NE;Ernst-Dziedzic Ewa, Dr.;1418867791;9E Wien S?d-West;33;6
GR?NE;Ernst-Dziedzic Ewa, Dr.;1418867791;9E Wien S?d-West;34;6
NEOS;Eypeltauer Felix, Mag.;494861194;4 Ober?sterreich;2;3
NEOS;Eypeltauer Felix, Mag.;494861194;4 Ober?sterreich;3;1
NEOS;Eypeltauer Felix, Mag.;494861194;4 Ober?sterreich;4;1
NEOS;Eypeltauer Felix, Mag.;494861194;4 Ober?sterreich;5;2
NEOS;Eypeltauer Felix, Mag.;494861194;4 Ober?sterreich;6;2
NEOS;Eypeltauer Felix, Mag.;494861194;4 Ober?sterreich;7;1
NEOS;Eypeltauer Felix, Mag.;494861194;4 Ober?sterreich;8;1
NEOS;Eypeltauer Felix, Mag.;494861194;4 Ober?sterreich;10;1
NEOS;Eypeltauer Felix, Mag.;494861194;4 Ober?sterreich;21;4
NEOS;Eypeltauer Felix, Mag.;494861194;4 Ober?sterreich;22;4
NEOS;Eypeltauer Felix, Mag.;494861194;4 Ober?sterreich;23;4
NEOS;Eypeltauer Felix, Mag.;494861194;4 Ober?sterreich;24;5
NEOS;Eypeltauer Felix, Mag.;494861194;4 Ober?sterreich;25;1
NEOS;Eypeltauer Felix, Mag.;494861194;4 Ober?sterreich;26;2
NEOS;Eypeltauer Felix, Mag.;494861194;4 Ober?sterreich;27;4
NEOS;Eypeltauer Felix, Mag.;494861194;4 Ober?sterreich;28;2
NEOS;Eypeltauer Felix, Mag.;494861194;4 Ober?sterreich;29;2
NEOS;Eypeltauer Felix, Mag.;494861194;4 Ober?sterreich;31;2
NEOS;Eypeltauer Felix, Mag.;494861194;4 Ober?sterreich;32;2
NEOS;Eypeltauer Felix, Mag.;494861194;4 Ober?sterreich;33;4
NEOS;Eypeltauer Felix, Mag.;494861194;4 Ober?sterreich;34;2
GR?NE;Fischer Ulrike, Mag.;1,01E+18;3 Nieder?sterreich;1;3
GR?NE;Fischer Ulrike, Mag.;1,01E+18;3 Nieder?sterreich;2;7
GR?NE;Fischer Ulrike, Mag.;1,01E+18;3 Nieder?sterreich;3;7
GR?NE;Fischer Ulrike, Mag.;1,01E+18;3 Nieder?sterreich;4;7
GR?NE;Fischer Ulrike, Mag.;1,01E+18;3 Nieder?sterreich;5;6
GR?NE;Fischer Ulrike, Mag.;1,01E+18;3 Nieder?sterreich;6;7
GR?NE;Fischer Ulrike, Mag.;1,01E+18;3 Nieder?sterreich;7;7
GR?NE;Fischer Ulrike, Mag.;1,01E+18;3 Nieder?sterreich;8;7
GR?NE;Fischer Ulrike, Mag.;1,01E+18;3 Nieder?sterreich;9;7
GR?NE;Fischer Ulrike, Mag.;1,01E+18;3 Nieder?sterreich;10;7
GR?NE;Fischer Ulrike, Mag.;1,01E+18;3 Nieder?sterreich;11;7
GR?NE;Fischer Ulrike, Mag.;1,01E+18;3 Nieder?sterreich;12;7
GR?NE;Fischer Ulrike, Mag.;1,01E+18;3 Nieder?sterreich;13;7
GR?NE;Fischer Ulrike, Mag.;1,01E+18;3 Nieder?sterreich;14;7
GR?NE;Fischer Ulrike, Mag.;1,01E+18;3 Nieder?sterreich;15;7
GR?NE;Fischer Ulrike, Mag.;1,01E+18;3 Nieder?sterreich;16;7
GR?NE;Fischer Ulrike, Mag.;1,01E+18;3 Nieder?sterreich;17;7
GR?NE;Fischer Ulrike, Mag.;1,01E+18;3 Nieder?sterreich;18;7
GR?NE;Fischer Ulrike, Mag.;1,01E+18;3 Nieder?sterreich;19;7
GR?NE;Fischer Ulrike, Mag.;1,01E+18;3 Nieder?sterreich;20;7
GR?NE;Fischer Ulrike, Mag.;1,01E+18;3 Nieder?sterreich;21;7
GR?NE;Fischer Ulrike, Mag.;1,01E+18;3 Nieder?sterreich;22;7
GR?NE;Fischer Ulrike, Mag.;1,01E+18;3 Nieder?sterreich;23;7
GR?NE;Fischer Ulrike, Mag.;1,01E+18;3 Nieder?sterreich;24;7
GR?NE;Fischer Ulrike, Mag.;1,01E+18;3 Nieder?sterreich;25;7
GR?NE;Fischer Ulrike, Mag.;1,01E+18;3 Nieder?sterreich;26;7
GR?NE;Fischer Ulrike, Mag.;1,01E+18;3 Nieder?sterreich;27;7
GR?NE;Fischer Ulrike, Mag.;1,01E+18;3 Nieder?sterreich;28;7
GR?NE;Fischer Ulrike, Mag.;1,01E+18;3 Nieder?sterreich;29;7
GR?NE;Fischer Ulrike, Mag.;1,01E+18;3 Nieder?sterreich;30;7
GR?NE;Fischer Ulrike, Mag.;1,01E+18;3 Nieder?sterreich;31;7
GR?NE;Fischer Ulrike, Mag.;1,01E+18;3 Nieder?sterreich;32;7
GR?NE;Fischer Ulrike, Mag.;1,01E+18;3 Nieder?sterreich;33;7
GR?NE;Fischer Ulrike, Mag.;1,01E+18;3 Nieder?sterreich;34;7
GR?NE;G?tze Elisabeth, Dr.;1213149800;3 Nieder?sterreich;4;1
GR?NE;G?tze Elisabeth, Dr.;1213149800;3 Nieder?sterreich;5;3
GR?NE;G?tze Elisabeth, Dr.;1213149800;3 Nieder?sterreich;6;2
GR?NE;G?tze Elisabeth, Dr.;1213149800;3 Nieder?sterreich;8;2
GR?NE;G?tze Elisabeth, Dr.;1213149800;3 Nieder?sterreich;9;1
GR?NE;G?tze Elisabeth, Dr.;1213149800;3 Nieder?sterreich;10;2
GR?NE;G?tze Elisabeth, Dr.;1213149800;3 Nieder?sterreich;11;3
GR?NE;G?tze Elisabeth, Dr.;1213149800;3 Nieder?sterreich;12;1
GR?NE;G?tze Elisabeth, Dr.;1213149800;3 Nieder?sterreich;13;2
GR?NE;G?tze Elisabeth, Dr.;1213149800;3 Nieder?sterreich;14;2
GR?NE;G?tze Elisabeth, Dr.;1213149800;3 Nieder?sterreich;16;3
GR?NE;G?tze Elisabeth, Dr.;1213149800;3 Nieder?sterreich;17;2
GR?NE;G?tze Elisabeth, Dr.;1213149800;3 Nieder?sterreich;18;2
GR?NE;G?tze Elisabeth, Dr.;1213149800;3 Nieder?sterreich;19;1
GR?NE;G?tze Elisabeth, Dr.;1213149800;3 Nieder?sterreich;20;7
GR?NE;G?tze Elisabeth, Dr.;1213149800;3 Nieder?sterreich;21;5
GR?NE;G?tze Elisabeth, Dr.;1213149800;3 Nieder?sterreich;22;4
GR?NE;G?tze Elisabeth, Dr.;1213149800;3 Nieder?sterreich;23;3
GR?NE;G?tze Elisabeth, Dr.;1213149800;3 Nieder?sterreich;24;4
GR?NE;G?tze Elisabeth, Dr.;1213149800;3 Nieder?sterreich;25;4
GR?NE;G?tze Elisabeth, Dr.;1213149800;3 Nieder?sterreich;26;3
GR?NE;G?tze Elisabeth, Dr.;1213149800;3 Nieder?sterreich;27;3
GR?NE;G?tze Elisabeth, Dr.;1213149800;3 Nieder?sterreich;28;1
GR?NE;G?tze Elisabeth, Dr.;1213149800;3 Nieder?sterreich;29;3
GR?NE;G?tze Elisabeth, Dr.;1213149800;3 Nieder?sterreich;31;1
GR?NE;G?tze Elisabeth, Dr.;1213149800;3 Nieder?sterreich;34;2
GR?NE;Hamann Sibylle, Mag.;50578233;B Bundeswahlvorschlag;2;2
GR?NE;Hamann Sibylle, Mag.;50578233;B Bundeswahlvorschlag;3;1
GR?NE;Hamann Sibylle, Mag.;50578233;B Bundeswahlvorschlag;4;3
GR?NE;Hamann Sibylle, Mag.;50578233;B Bundeswahlvorschlag;5;4
GR?NE;Hamann Sibylle, Mag.;50578233;B Bundeswahlvorschlag;6;2
GR?NE;Hamann Sibylle, Mag.;50578233;B Bundeswahlvorschlag;7;1
GR?NE;Hamann Sibylle, Mag.;50578233;B Bundeswahlvorschlag;8;1
GR?NE;Hamann Sibylle, Mag.;50578233;B Bundeswahlvorschlag;11;1
GR?NE;Hamann Sibylle, Mag.;50578233;B Bundeswahlvorschlag;12;1
GR?NE;Hamann Sibylle, Mag.;50578233;B Bundeswahlvorschlag;13;1
GR?NE;Hamann Sibylle, Mag.;50578233;B Bundeswahlvorschlag;16;1
GR?NE;Hamann Sibylle, Mag.;50578233;B Bundeswahlvorschlag;17;1
GR?NE;Hamann Sibylle, Mag.;50578233;B Bundeswahlvorschlag;18;2
GR?NE;Hamann Sibylle, Mag.;50578233;B Bundeswahlvorschlag;20;1
GR?NE;Hamann Sibylle, Mag.;50578233;B Bundeswahlvorschlag;23;1
GR?NE;Hamann Sibylle, Mag.;50578233;B Bundeswahlvorschlag;25;1
GR?NE;Hammer Lukas;256221937;9F Wien Nord-West;1;2
GR?NE;Hammer Lukas;256221937;9F Wien Nord-West;2;5
GR?NE;Hammer Lukas;256221937;9F Wien Nord-West;3;6
GR?NE;Hammer Lukas;256221937;9F Wien Nord-West;4;6
GR?NE;Hammer Lukas;256221937;9F Wien Nord-West;5;6
GR?NE;Hammer Lukas;256221937;9F Wien Nord-West;6;5
GR?NE;Hammer Lukas;256221937;9F Wien Nord-West;7;7
GR?NE;Hammer Lukas;256221937;9F Wien Nord-West;8;6
GR?NE;Hammer Lukas;256221937;9F Wien Nord-West;9;2
GR?NE;Hammer Lukas;256221937;9F Wien Nord-West;10;3
GR?NE;Hammer Lukas;256221937;9F Wien Nord-West;11;5
GR?NE;Hammer Lukas;256221937;9F Wien Nord-West;12;7
GR?NE;Hammer Lukas;256221937;9F Wien Nord-West;13;4
GR?NE;Hammer Lukas;256221937;9F Wien Nord-West;14;4
GR?NE;Hammer Lukas;256221937;9F Wien Nord-West;15;5
GR?NE;Hammer Lukas;256221937;9F Wien Nord-West;16;6
GR?NE;Hammer Lukas;256221937;9F Wien Nord-West;17;6
GR?NE;Hammer Lukas;256221937;9F Wien Nord-West;18;6
GR?NE;Hammer Lukas;256221937;9F Wien Nord-West;19;7
GR?NE;Hammer Lukas;256221937;9F Wien Nord-West;20;7
GR?NE;Hammer Lukas;256221937;9F Wien Nord-West;21;6
GR?NE;Hammer Lukas;256221937;9F Wien Nord-West;22;5
GR?NE;Hammer Lukas;256221937;9F Wien Nord-West;23;4
GR?NE;Hammer Lukas;256221937;9F Wien Nord-West;24;3
GR?NE;Hammer Lukas;256221937;9F Wien Nord-West;25;4
GR?NE;Hammer Lukas;256221937;9F Wien Nord-West;26;5
GR?NE;Hammer Lukas;256221937;9F Wien Nord-West;27;6
GR?NE;Hammer Lukas;256221937;9F Wien Nord-West;28;6
GR?NE;Hammer Lukas;256221937;9F Wien Nord-West;29;6
GR?NE;Hammer Lukas;256221937;9F Wien Nord-West;30;6
GR?NE;Hammer Lukas;256221937;9F Wien Nord-West;31;6
GR?NE;Hammer Lukas;256221937;9F Wien Nord-West;32;6
GR?NE;Hammer Lukas;256221937;9F Wien Nord-West;33;5
GR?NE;Hammer Lukas;256221937;9F Wien Nord-West;34;5
SP?;Herr Julia Elisabeth;854535318;B Bundeswahlvorschlag;2;6
SP?;Herr Julia Elisabeth;854535318;B Bundeswahlvorschlag;3;6
SP?;Herr Julia Elisabeth;854535318;B Bundeswahlvorschlag;4;4
SP?;Herr Julia Elisabeth;854535318;B Bundeswahlvorschlag;5;5
SP?;Herr Julia Elisabeth;854535318;B Bundeswahlvorschlag;6;3
SP?;Herr Julia Elisabeth;854535318;B Bundeswahlvorschlag;7;5
SP?;Herr Julia Elisabeth;854535318;B Bundeswahlvorschlag;8;3
SP?;Herr Julia Elisabeth;854535318;B Bundeswahlvorschlag;9;3
SP?;Herr Julia Elisabeth;854535318;B Bundeswahlvorschlag;10;5
SP?;Herr Julia Elisabeth;854535318;B Bundeswahlvorschlag;11;5
SP?;Herr Julia Elisabeth;854535318;B Bundeswahlvorschlag;12;4
SP?;Herr Julia Elisabeth;854535318;B Bundeswahlvorschlag;13;5
SP?;Herr Julia Elisabeth;854535318;B Bundeswahlvorschlag;14;3
SP?;Herr Julia Elisabeth;854535318;B Bundeswahlvorschlag;15;5
SP?;Herr Julia Elisabeth;854535318;B Bundeswahlvorschlag;16;5
SP?;Herr Julia Elisabeth;854535318;B Bundeswahlvorschlag;17;6
SP?;Herr Julia Elisabeth;854535318;B Bundeswahlvorschlag;18;6
SP?;Herr Julia Elisabeth;854535318;B Bundeswahlvorschlag;19;4
SP?;Herr Julia Elisabeth;854535318;B Bundeswahlvorschlag;20;5
SP?;Herr Julia Elisabeth;854535318;B Bundeswahlvorschlag;21;3
SP?;Herr Julia Elisabeth;854535318;B Bundeswahlvorschlag;22;3
SP?;Herr Julia Elisabeth;854535318;B Bundeswahlvorschlag;23;5
SP?;Herr Julia Elisabeth;854535318;B Bundeswahlvorschlag;24;6
SP?;Herr Julia Elisabeth;854535318;B Bundeswahlvorschlag;25;4
SP?;Herr Julia Elisabeth;854535318;B Bundeswahlvorschlag;26;3
SP?;Herr Julia Elisabeth;854535318;B Bundeswahlvorschlag;27;3
SP?;Herr Julia Elisabeth;854535318;B Bundeswahlvorschlag;28;4
SP?;Herr Julia Elisabeth;854535318;B Bundeswahlvorschlag;30;3
SP?;Herr Julia Elisabeth;854535318;B Bundeswahlvorschlag;31;1
SP?;Herr Julia Elisabeth;854535318;B Bundeswahlvorschlag;32;1
SP?;Herr Julia Elisabeth;854535318;B Bundeswahlvorschlag;33;2
SP?;Herr Julia Elisabeth;854535318;B Bundeswahlvorschlag;34;5
FP?;Hofer Norbert, Ing.;333606989;B Bundeswahlvorschlag;1;3
FP?;Hofer Norbert, Ing.;333606989;B Bundeswahlvorschlag;2;5
FP?;Hofer Norbert, Ing.;333606989;B Bundeswahlvorschlag;3;4
FP?;Hofer Norbert, Ing.;333606989;B Bundeswahlvorschlag;4;6
FP?;Hofer Norbert, Ing.;333606989;B Bundeswahlvorschlag;5;5
FP?;Hofer Norbert, Ing.;333606989;B Bundeswahlvorschlag;6;5
FP?;Hofer Norbert, Ing.;333606989;B Bundeswahlvorschlag;7;6
FP?;Hofer Norbert, Ing.;333606989;B Bundeswahlvorschlag;8;2
FP?;Hofer Norbert, Ing.;333606989;B Bundeswahlvorschlag;9;5
FP?;Hofer Norbert, Ing.;333606989;B Bundeswahlvorschlag;10;3
FP?;Hofer Norbert, Ing.;333606989;B Bundeswahlvorschlag;11;2
FP?;Hofer Norbert, Ing.;333606989;B Bundeswahlvorschlag;12;2
FP?;Hofer Norbert, Ing.;333606989;B Bundeswahlvorschlag;13;2
FP?;Hofer Norbert, Ing.;333606989;B Bundeswahlvorschlag;14;3
FP?;Hofer Norbert, Ing.;333606989;B Bundeswahlvorschlag;15;4
FP?;Hofer Norbert, Ing.;333606989;B Bundeswahlvorschlag;16;3
FP?;Hofer Norbert, Ing.;333606989;B Bundeswahlvorschlag;17;2
FP?;Hofer Norbert, Ing.;333606989;B Bundeswahlvorschlag;18;3
FP?;Hofer Norbert, Ing.;333606989;B Bundeswahlvorschlag;19;3
