Partei;Name;ID;Bezirk;Kalenderwoche;Anzahl
NEOS;Gamon Claudia, MSc (WU);37776042;9 Wien;32;2
NEOS;Gamon Claudia, MSc (WU);37776042;9 Wien;33;6
NEOS;Gamon Claudia, MSc (WU);37776042;9 Wien;34;5
SPÖ;Holzleitner Eva Maria, BSc;9,80885E+17;4 Oberösterreich;2;3
SPÖ;Holzleitner Eva Maria, BSc;9,80885E+17;4 Oberösterreich;3;3
SPÖ;Holzleitner Eva Maria, BSc;9,80885E+17;4 Oberösterreich;4;1
SPÖ;Holzleitner Eva Maria, BSc;9,80885E+17;4 Oberösterreich;5;4
SPÖ;Holzleitner Eva Maria, BSc;9,80885E+17;4 Oberösterreich;6;3
SPÖ;Holzleitner Eva Maria, BSc;9,80885E+17;4 Oberösterreich;7;4
SPÖ;Holzleitner Eva Maria, BSc;9,80885E+17;4 Oberösterreich;8;4
SPÖ;Holzleitner Eva Maria, BSc;9,80885E+17;4 Oberösterreich;9;4
SPÖ;Holzleitner Eva Maria, BSc;9,80885E+17;4 Oberösterreich;10;4
SPÖ;Holzleitner Eva Maria, BSc;9,80885E+17;4 Oberösterreich;11;3
SPÖ;Holzleitner Eva Maria, BSc;9,80885E+17;4 Oberösterreich;12;3
SPÖ;Holzleitner Eva Maria, BSc;9,80885E+17;4 Oberösterreich;13;5
SPÖ;Holzleitner Eva Maria, BSc;9,80885E+17;4 Oberösterreich;14;4
SPÖ;Holzleitner Eva Maria, BSc;9,80885E+17;4 Oberösterreich;15;6
SPÖ;Holzleitner Eva Maria, BSc;9,80885E+17;4 Oberösterreich;16;2
SPÖ;Holzleitner Eva Maria, BSc;9,80885E+17;4 Oberösterreich;17;4
SPÖ;Holzleitner Eva Maria, BSc;9,80885E+17;4 Oberösterreich;18;5
SPÖ;Holzleitner Eva Maria, BSc;9,80885E+17;4 Oberösterreich;19;7
SPÖ;Holzleitner Eva Maria, BSc;9,80885E+17;4 Oberösterreich;20;7
SPÖ;Holzleitner Eva Maria, BSc;9,80885E+17;4 Oberösterreich;21;4
SPÖ;Holzleitner Eva Maria, BSc;9,80885E+17;4 Oberösterreich;22;5
SPÖ;Holzleitner Eva Maria, BSc;9,80885E+17;4 Oberösterreich;23;4
SPÖ;Holzleitner Eva Maria, BSc;9,80885E+17;4 Oberösterreich;24;4
SPÖ;Holzleitner Eva Maria, BSc;9,80885E+17;4 Oberösterreich;25;5
SPÖ;Holzleitner Eva Maria, BSc;9,80885E+17;4 Oberösterreich;26;4
SPÖ;Holzleitner Eva Maria, BSc;9,80885E+17;4 Oberösterreich;27;4
SPÖ;Holzleitner Eva Maria, BSc;9,80885E+17;4 Oberösterreich;28;5
SPÖ;Holzleitner Eva Maria, BSc;9,80885E+17;4 Oberösterreich;29;3
SPÖ;Holzleitner Eva Maria, BSc;9,80885E+17;4 Oberösterreich;30;5
SPÖ;Holzleitner Eva Maria, BSc;9,80885E+17;4 Oberösterreich;31;4
SPÖ;Holzleitner Eva Maria, BSc;9,80885E+17;4 Oberösterreich;32;2
SPÖ;Holzleitner Eva Maria, BSc;9,80885E+17;4 Oberösterreich;33;2
SPÖ;Holzleitner Eva Maria, BSc;9,80885E+17;4 Oberösterreich;34;6
ÖVP;Hörl Franz;7,39472E+17;7 Tirol;6;2
ÖVP;Kaufmann Martina, MMSc BA;19530594;6A Graz und Umgebung;2;1
ÖVP;Kaufmann Martina, MMSc BA;19530594;6A Graz und Umgebung;4;1
ÖVP;Kaufmann Martina, MMSc BA;19530594;6A Graz und Umgebung;7;1
ÖVP;Kaufmann Martina, MMSc BA;19530594;6A Graz und Umgebung;9;2
ÖVP;Kaufmann Martina, MMSc BA;19530594;6A Graz und Umgebung;10;2
ÖVP;Kaufmann Martina, MMSc BA;19530594;6A Graz und Umgebung;11;2
ÖVP;Kaufmann Martina, MMSc BA;19530594;6A Graz und Umgebung;15;1
ÖVP;Kaufmann Martina, MMSc BA;19530594;6A Graz und Umgebung;16;1
ÖVP;Kaufmann Martina, MMSc BA;19530594;6A Graz und Umgebung;17;1
ÖVP;Kaufmann Martina, MMSc BA;19530594;6A Graz und Umgebung;23;1
ÖVP;Kaufmann Martina, MMSc BA;19530594;6A Graz und Umgebung;29;2
ÖVP;Kaufmann Martina, MMSc BA;19530594;6A Graz und Umgebung;32;1
SPÖ;Kollross Andreas;2772835668;3F Wien Umgebung;1;4
SPÖ;Kollross Andreas;2772835668;3F Wien Umgebung;2;14
SPÖ;Kollross Andreas;2772835668;3F Wien Umgebung;3;14
SPÖ;Kollross Andreas;2772835668;3F Wien Umgebung;4;14
SPÖ;Kollross Andreas;2772835668;3F Wien Umgebung;5;12
SPÖ;Kollross Andreas;2772835668;3F Wien Umgebung;6;12
SPÖ;Kollross Andreas;2772835668;3F Wien Umgebung;7;10
SPÖ;Kollross Andreas;2772835668;3F Wien Umgebung;8;12
SPÖ;Kollross Andreas;2772835668;3F Wien Umgebung;9;10
SPÖ;Kollross Andreas;2772835668;3F Wien Umgebung;10;10
SPÖ;Kollross Andreas;2772835668;3F Wien Umgebung;11;14
SPÖ;Kollross Andreas;2772835668;3F Wien Umgebung;12;14
SPÖ;Kollross Andreas;2772835668;3F Wien Umgebung;13;14
SPÖ;Kollross Andreas;2772835668;3F Wien Umgebung;14;12
SPÖ;Kollross Andreas;2772835668;3F Wien Umgebung;15;14
SPÖ;Kollross Andreas;2772835668;3F Wien Umgebung;16;10
SPÖ;Kollross Andreas;2772835668;3F Wien Umgebung;17;12
SPÖ;Kollross Andreas;2772835668;3F Wien Umgebung;18;12
SPÖ;Kollross Andreas;2772835668;3F Wien Umgebung;19;10
SPÖ;Kollross Andreas;2772835668;3F Wien Umgebung;20;14
SPÖ;Kollross Andreas;2772835668;3F Wien Umgebung;21;14
SPÖ;Kollross Andreas;2772835668;3F Wien Umgebung;22;14
SPÖ;Kollross Andreas;2772835668;3F Wien Umgebung;23;8
SPÖ;Kollross Andreas;2772835668;3F Wien Umgebung;24;10
SPÖ;Kollross Andreas;2772835668;3F Wien Umgebung;25;10
SPÖ;Kollross Andreas;2772835668;3F Wien Umgebung;26;10
SPÖ;Kollross Andreas;2772835668;3F Wien Umgebung;27;12
SPÖ;Kollross Andreas;2772835668;3F Wien Umgebung;28;12
SPÖ;Kollross Andreas;2772835668;3F Wien Umgebung;29;12
SPÖ;Kollross Andreas;2772835668;3F Wien Umgebung;30;8
SPÖ;Kollross Andreas;2772835668;3F Wien Umgebung;31;14
SPÖ;Kollross Andreas;2772835668;3F Wien Umgebung;32;6
SPÖ;Kollross Andreas;2772835668;3F Wien Umgebung;33;10
SPÖ;Kollross Andreas;2772835668;3F Wien Umgebung;34;12
NEOS;Krisper Stephanie, Dr.;256020864;9 Wien;1;3
NEOS;Krisper Stephanie, Dr.;256020864;9 Wien;2;7
NEOS;Krisper Stephanie, Dr.;256020864;9 Wien;3;7
NEOS;Krisper Stephanie, Dr.;256020864;9 Wien;4;7
NEOS;Krisper Stephanie, Dr.;256020864;9 Wien;5;7
NEOS;Krisper Stephanie, Dr.;256020864;9 Wien;6;7
NEOS;Krisper Stephanie, Dr.;256020864;9 Wien;7;7
NEOS;Krisper Stephanie, Dr.;256020864;9 Wien;8;7
NEOS;Krisper Stephanie, Dr.;256020864;9 Wien;9;7
NEOS;Krisper Stephanie, Dr.;256020864;9 Wien;10;7
NEOS;Krisper Stephanie, Dr.;256020864;9 Wien;11;7
NEOS;Krisper Stephanie, Dr.;256020864;9 Wien;12;7
NEOS;Krisper Stephanie, Dr.;256020864;9 Wien;13;7
NEOS;Krisper Stephanie, Dr.;256020864;9 Wien;14;7
NEOS;Krisper Stephanie, Dr.;256020864;9 Wien;15;7
NEOS;Krisper Stephanie, Dr.;256020864;9 Wien;16;7
NEOS;Krisper Stephanie, Dr.;256020864;9 Wien;17;7
NEOS;Krisper Stephanie, Dr.;256020864;9 Wien;18;6
NEOS;Krisper Stephanie, Dr.;256020864;9 Wien;19;7
NEOS;Krisper Stephanie, Dr.;256020864;9 Wien;20;7
NEOS;Krisper Stephanie, Dr.;256020864;9 Wien;21;7
NEOS;Krisper Stephanie, Dr.;256020864;9 Wien;22;7
NEOS;Krisper Stephanie, Dr.;256020864;9 Wien;23;3
NEOS;Krisper Stephanie, Dr.;256020864;9 Wien;24;6
NEOS;Krisper Stephanie, Dr.;256020864;9 Wien;25;7
NEOS;Krisper Stephanie, Dr.;256020864;9 Wien;26;5
NEOS;Krisper Stephanie, Dr.;256020864;9 Wien;27;7
NEOS;Krisper Stephanie, Dr.;256020864;9 Wien;28;5
NEOS;Krisper Stephanie, Dr.;256020864;9 Wien;29;5
NEOS;Krisper Stephanie, Dr.;256020864;9 Wien;30;2
NEOS;Krisper Stephanie, Dr.;256020864;9 Wien;31;3
NEOS;Krisper Stephanie, Dr.;256020864;9 Wien;33;2
SPÖ;Leichtfried Jörg, Mag.;862795896;6D Obersteiermark;1;4
SPÖ;Leichtfried Jörg, Mag.;862795896;6D Obersteiermark;2;12
SPÖ;Leichtfried Jörg, Mag.;862795896;6D Obersteiermark;3;12
SPÖ;Leichtfried Jörg, Mag.;862795896;6D Obersteiermark;4;10
SPÖ;Leichtfried Jörg, Mag.;862795896;6D Obersteiermark;5;14
SPÖ;Leichtfried Jörg, Mag.;862795896;6D Obersteiermark;6;14
SPÖ;Leichtfried Jörg, Mag.;862795896;6D Obersteiermark;7;14
SPÖ;Leichtfried Jörg, Mag.;862795896;6D Obersteiermark;8;14
SPÖ;Leichtfried Jörg, Mag.;862795896;6D Obersteiermark;9;14
SPÖ;Leichtfried Jörg, Mag.;862795896;6D Obersteiermark;10;14
SPÖ;Leichtfried Jörg, Mag.;862795896;6D Obersteiermark;11;14
SPÖ;Leichtfried Jörg, Mag.;862795896;6D Obersteiermark;12;14
SPÖ;Leichtfried Jörg, Mag.;862795896;6D Obersteiermark;13;14
SPÖ;Leichtfried Jörg, Mag.;862795896;6D Obersteiermark;14;12
SPÖ;Leichtfried Jörg, Mag.;862795896;6D Obersteiermark;15;14
SPÖ;Leichtfried Jörg, Mag.;862795896;6D Obersteiermark;16;14
SPÖ;Leichtfried Jörg, Mag.;862795896;6D Obersteiermark;17;14
SPÖ;Leichtfried Jörg, Mag.;862795896;6D Obersteiermark;18;14
SPÖ;Leichtfried Jörg, Mag.;862795896;6D Obersteiermark;19;14
SPÖ;Leichtfried Jörg, Mag.;862795896;6D Obersteiermark;20;14
SPÖ;Leichtfried Jörg, Mag.;862795896;6D Obersteiermark;21;14
SPÖ;Leichtfried Jörg, Mag.;862795896;6D Obersteiermark;22;10
SPÖ;Leichtfried Jörg, Mag.;862795896;6D Obersteiermark;23;14
SPÖ;Leichtfried Jörg, Mag.;862795896;6D Obersteiermark;24;14
SPÖ;Leichtfried Jörg, Mag.;862795896;6D Obersteiermark;25;14
SPÖ;Leichtfried Jörg, Mag.;862795896;6D Obersteiermark;26;10
SPÖ;Leichtfried Jörg, Mag.;862795896;6D Obersteiermark;27;8
SPÖ;Leichtfried Jörg, Mag.;862795896;6D Obersteiermark;28;10
SPÖ;Leichtfried Jörg, Mag.;862795896;6D Obersteiermark;29;8
SPÖ;Leichtfried Jörg, Mag.;862795896;6D Obersteiermark;30;12
SPÖ;Leichtfried Jörg, Mag.;862795896;6D Obersteiermark;31;10
SPÖ;Leichtfried Jörg, Mag.;862795896;6D Obersteiermark;32;4
SPÖ;Leichtfried Jörg, Mag.;862795896;6D Obersteiermark;33;8
SPÖ;Leichtfried Jörg, Mag.;862795896;6D Obersteiermark;34;12
ÖVP;Marchetti Nico;2711524718;9D Wien Süd;16;1
ÖVP;Marchetti Nico;2711524718;9D Wien Süd;20;1
ÖVP;Marchetti Nico;2711524718;9D Wien Süd;21;1
ÖVP;Marchetti Nico;2711524718;9D Wien Süd;23;2
ÖVP;Marchetti Nico;2711524718;9D Wien Süd;24;1
ÖVP;Marchetti Nico;2711524718;9D Wien Süd;26;2
NEOS;Meinl-Reisinger Beate, Mag., MES;444969570;B Bundeswahlvorschlag;2;14
NEOS;Meinl-Reisinger Beate, Mag., MES;444969570;B Bundeswahlvorschlag;3;14
NEOS;Meinl-Reisinger Beate, Mag., MES;444969570;B Bundeswahlvorschlag;4;14
NEOS;Meinl-Reisinger Beate, Mag., MES;444969570;B Bundeswahlvorschlag;5;14
NEOS;Meinl-Reisinger Beate, Mag., MES;444969570;B Bundeswahlvorschlag;6;6
NEOS;Meinl-Reisinger Beate, Mag., MES;444969570;B Bundeswahlvorschlag;7;14
NEOS;Meinl-Reisinger Beate, Mag., MES;444969570;B Bundeswahlvorschlag;8;12
NEOS;Meinl-Reisinger Beate, Mag., MES;444969570;B Bundeswahlvorschlag;9;10
NEOS;Meinl-Reisinger Beate, Mag., MES;444969570;B Bundeswahlvorschlag;10;14
NEOS;Meinl-Reisinger Beate, Mag., MES;444969570;B Bundeswahlvorschlag;11;14
NEOS;Meinl-Reisinger Beate, Mag., MES;444969570;B Bundeswahlvorschlag;12;14
NEOS;Meinl-Reisinger Beate, Mag., MES;444969570;B Bundeswahlvorschlag;13;12
NEOS;Meinl-Reisinger Beate, Mag., MES;444969570;B Bundeswahlvorschlag;14;12
NEOS;Meinl-Reisinger Beate, Mag., MES;444969570;B Bundeswahlvorschlag;15;12
NEOS;Meinl-Reisinger Beate, Mag., MES;444969570;B Bundeswahlvorschlag;16;8
NEOS;Meinl-Reisinger Beate, Mag., MES;444969570;B Bundeswahlvorschlag;17;14
NEOS;Meinl-Reisinger Beate, Mag., MES;444969570;B Bundeswahlvorschlag;18;12
NEOS;Meinl-Reisinger Beate, Mag., MES;444969570;B Bundeswahlvorschlag;19;14
NEOS;Meinl-Reisinger Beate, Mag., MES;444969570;B Bundeswahlvorschlag;20;14
NEOS;Meinl-Reisinger Beate, Mag., MES;444969570;B Bundeswahlvorschlag;21;14
NEOS;Meinl-Reisinger Beate, Mag., MES;444969570;B Bundeswahlvorschlag;22;14
NEOS;Meinl-Reisinger Beate, Mag., MES;444969570;B Bundeswahlvorschlag;23;14
NEOS;Meinl-Reisinger Beate, Mag., MES;444969570;B Bundeswahlvorschlag;24;12
NEOS;Meinl-Reisinger Beate, Mag., MES;444969570;B Bundeswahlvorschlag;25;14
NEOS;Meinl-Reisinger Beate, Mag., MES;444969570;B Bundeswahlvorschlag;26;12
NEOS;Meinl-Reisinger Beate, Mag., MES;444969570;B Bundeswahlvorschlag;27;14
NEOS;Meinl-Reisinger Beate, Mag., MES;444969570;B Bundeswahlvorschlag;28;10
NEOS;Meinl-Reisinger Beate, Mag., MES;444969570;B Bundeswahlvorschlag;29;2
NEOS;Meinl-Reisinger Beate, Mag., MES;444969570;B Bundeswahlvorschlag;32;8
NEOS;Meinl-Reisinger Beate, Mag., MES;444969570;B Bundeswahlvorschlag;33;8
SPÖ;Nussbaum Verena, Mag.;9,35516E+17;6A Graz und Umgebung;16;1
SPÖ;Nussbaum Verena, Mag.;9,35516E+17;6A Graz und Umgebung;18;1
FPÖ;Reifenberger Volker, Ing. Mag.;4861442225;5B Flachgau/Tennengau;17;4
FPÖ;Reifenberger Volker, Ing. Mag.;4861442225;5B Flachgau/Tennengau;18;2
SPÖ;Schatz Sabine;1533776071;4E Mühlviertel;1;2
SPÖ;Schatz Sabine;1533776071;4E Mühlviertel;2;7
SPÖ;Schatz Sabine;1533776071;4E Mühlviertel;3;7
SPÖ;Schatz Sabine;1533776071;4E Mühlviertel;4;6
SPÖ;Schatz Sabine;1533776071;4E Mühlviertel;5;6
SPÖ;Schatz Sabine;1533776071;4E Mühlviertel;6;4
SPÖ;Schatz Sabine;1533776071;4E Mühlviertel;7;1
SPÖ;Schatz Sabine;1533776071;4E Mühlviertel;8;4
SPÖ;Schatz Sabine;1533776071;4E Mühlviertel;9;7
SPÖ;Schatz Sabine;1533776071;4E Mühlviertel;10;7
SPÖ;Schatz Sabine;1533776071;4E Mühlviertel;11;7
SPÖ;Schatz Sabine;1533776071;4E Mühlviertel;12;6
SPÖ;Schatz Sabine;1533776071;4E Mühlviertel;13;6
SPÖ;Schatz Sabine;1533776071;4E Mühlviertel;14;5
SPÖ;Schatz Sabine;1533776071;4E Mühlviertel;15;4
SPÖ;Schatz Sabine;1533776071;4E Mühlviertel;16;5
SPÖ;Schatz Sabine;1533776071;4E Mühlviertel;17;5
SPÖ;Schatz Sabine;1533776071;4E Mühlviertel;18;7
SPÖ;Schatz Sabine;1533776071;4E Mühlviertel;19;7
SPÖ;Schatz Sabine;1533776071;4E Mühlviertel;20;7
SPÖ;Schatz Sabine;1533776071;4E Mühlviertel;21;6
SPÖ;Schatz Sabine;1533776071;4E Mühlviertel;22;4
SPÖ;Schatz Sabine;1533776071;4E Mühlviertel;23;2
SPÖ;Schatz Sabine;1533776071;4E Mühlviertel;24;5
SPÖ;Schatz Sabine;1533776071;4E Mühlviertel;25;4
SPÖ;Schatz Sabine;1533776071;4E Mühlviertel;26;4
SPÖ;Schatz Sabine;1533776071;4E Mühlviertel;27;5
SPÖ;Schatz Sabine;1533776071;4E Mühlviertel;28;7
SPÖ;Schatz Sabine;1533776071;4E Mühlviertel;29;5
SPÖ;Schatz Sabine;1533776071;4E Mühlviertel;30;4
SPÖ;Schatz Sabine;1533776071;4E Mühlviertel;31;1
SPÖ;Schatz Sabine;1533776071;4E Mühlviertel;33;2
SPÖ;Schatz Sabine;1533776071;4E Mühlviertel;34;6
NEOS;Scherak Nikolaus, Dr., MA;140398719;3 Niederösterreich;2;1
NEOS;Scherak Nikolaus, Dr., MA;140398719;3 Niederösterreich;3;2
NEOS;Scherak Nikolaus, Dr., MA;140398719;3 Niederösterreich;4;3
NEOS;Scherak Nikolaus, Dr., MA;140398719;3 Niederösterreich;6;1
NEOS;Scherak Nikolaus, Dr., MA;140398719;3 Niederösterreich;8;2
NEOS;Scherak Nikolaus, Dr., MA;140398719;3 Niederösterreich;10;1
NEOS;Scherak Nikolaus, Dr., MA;140398719;3 Niederösterreich;11;2
NEOS;Scherak Nikolaus, Dr., MA;140398719;3 Niederösterreich;12;4
NEOS;Scherak Nikolaus, Dr., MA;140398719;3 Niederösterreich;13;5
NEOS;Scherak Nikolaus, Dr., MA;140398719;3 Niederösterreich;14;1
NEOS;Scherak Nikolaus, Dr., MA;140398719;3 Niederösterreich;15;2
NEOS;Scherak Nikolaus, Dr., MA;140398719;3 Niederösterreich;17;4
NEOS;Scherak Nikolaus, Dr., MA;140398719;3 Niederösterreich;19;1
NEOS;Scherak Nikolaus, Dr., MA;140398719;3 Niederösterreich;20;1
NEOS;Scherak Nikolaus, Dr., MA;140398719;3 Niederösterreich;21;2
NEOS;Scherak Nikolaus, Dr., MA;140398719;3 Niederösterreich;22;1
NEOS;Scherak Nikolaus, Dr., MA;140398719;3 Niederösterreich;24;3
NEOS;Scherak Nikolaus, Dr., MA;140398719;3 Niederösterreich;25;3
NEOS;Scherak Nikolaus, Dr., MA;140398719;3 Niederösterreich;26;3
NEOS;Scherak Nikolaus, Dr., MA;140398719;3 Niederösterreich;27;2
NEOS;Scherak Nikolaus, Dr., MA;140398719;3 Niederösterreich;28;4
NEOS;Scherak Nikolaus, Dr., MA;140398719;3 Niederösterreich;29;2
NEOS;Scherak Nikolaus, Dr., MA;140398719;3 Niederösterreich;30;3
NEOS;Scherak Nikolaus, Dr., MA;140398719;3 Niederösterreich;31;2
NEOS;Scherak Nikolaus, Dr., MA;140398719;3 Niederösterreich;33;3
ÖVP;Stark Christoph;88396316;6B Oststeiermark;2;1
ÖVP;Stark Christoph;88396316;6B Oststeiermark;6;1
GRÜNE;Blimlinger Eva, Mag.;1,1351E+18;9 Wien;1;1
GRÜNE;Blimlinger Eva, Mag.;1,1351E+18;9 Wien;2;5
GRÜNE;Blimlinger Eva, Mag.;1,1351E+18;9 Wien;3;2
GRÜNE;Blimlinger Eva, Mag.;1,1351E+18;9 Wien;4;2
GRÜNE;Blimlinger Eva, Mag.;1,1351E+18;9 Wien;5;4
GRÜNE;Blimlinger Eva, Mag.;1,1351E+18;9 Wien;7;1
GRÜNE;Blimlinger Eva, Mag.;1,1351E+18;9 Wien;8;2
GRÜNE;Blimlinger Eva, Mag.;1,1351E+18;9 Wien;9;1
GRÜNE;Blimlinger Eva, Mag.;1,1351E+18;9 Wien;11;1
GRÜNE;Blimlinger Eva, Mag.;1,1351E+18;9 Wien;12;3
GRÜNE;Blimlinger Eva, Mag.;1,1351E+18;9 Wien;13;2
GRÜNE;Blimlinger Eva, Mag.;1,1351E+18;9 Wien;14;1
GRÜNE;Blimlinger Eva, Mag.;1,1351E+18;9 Wien;18;1
GRÜNE;Blimlinger Eva, Mag.;1,1351E+18;9 Wien;19;2
GRÜNE;Blimlinger Eva, Mag.;1,1351E+18;9 Wien;20;1
GRÜNE;Blimlinger Eva, Mag.;1,1351E+18;9 Wien;23;1
GRÜNE;Blimlinger Eva, Mag.;1,1351E+18;9 Wien;24;1
GRÜNE;Blimlinger Eva, Mag.;1,1351E+18;9 Wien;25;3
GRÜNE;Blimlinger Eva, Mag.;1,1351E+18;9 Wien;26;1
GRÜNE;Blimlinger Eva, Mag.;1,1351E+18;9 Wien;27;2
GRÜNE;Blimlinger Eva, Mag.;1,1351E+18;9 Wien;28;1
GRÜNE;Blimlinger Eva, Mag.;1,1351E+18;9 Wien;29;1
GRÜNE;Blimlinger Eva, Mag.;1,1351E+18;9 Wien;30;1
GRÜNE;Blimlinger Eva, Mag.;1,1351E+18;9 Wien;31;1
GRÜNE;Blimlinger Eva, Mag.;1,1351E+18;9 Wien;32;1
GRÜNE;Blimlinger Eva, Mag.;1,1351E+18;9 Wien;33;1
GRÜNE;Blimlinger Eva, Mag.;1,1351E+18;9 Wien;34;2
NEOS;Brandstätter Helmut, Dr.;334036057;B Bundeswahlvorschlag;1;3
NEOS;Brandstätter Helmut, Dr.;334036057;B Bundeswahlvorschlag;2;7
NEOS;Brandstätter Helmut, Dr.;334036057;B Bundeswahlvorschlag;3;7
NEOS;Brandstätter Helmut, Dr.;334036057;B Bundeswahlvorschlag;4;7
NEOS;Brandstätter Helmut, Dr.;334036057;B Bundeswahlvorschlag;5;7
NEOS;Brandstätter Helmut, Dr.;334036057;B Bundeswahlvorschlag;6;7
NEOS;Brandstätter Helmut, Dr.;334036057;B Bundeswahlvorschlag;7;7
NEOS;Brandstätter Helmut, Dr.;334036057;B Bundeswahlvorschlag;8;7
NEOS;Brandstätter Helmut, Dr.;334036057;B Bundeswahlvorschlag;9;7
NEOS;Brandstätter Helmut, Dr.;334036057;B Bundeswahlvorschlag;10;7
NEOS;Brandstätter Helmut, Dr.;334036057;B Bundeswahlvorschlag;11;7
NEOS;Brandstätter Helmut, Dr.;334036057;B Bundeswahlvorschlag;12;7
NEOS;Brandstätter Helmut, Dr.;334036057;B Bundeswahlvorschlag;13;7
NEOS;Brandstätter Helmut, Dr.;334036057;B Bundeswahlvorschlag;14;7
NEOS;Brandstätter Helmut, Dr.;334036057;B Bundeswahlvorschlag;15;7
NEOS;Brandstätter Helmut, Dr.;334036057;B Bundeswahlvorschlag;16;7
NEOS;Brandstätter Helmut, Dr.;334036057;B Bundeswahlvorschlag;17;7
NEOS;Brandstätter Helmut, Dr.;334036057;B Bundeswahlvorschlag;18;7
NEOS;Brandstätter Helmut, Dr.;334036057;B Bundeswahlvorschlag;19;7
NEOS;Brandstätter Helmut, Dr.;334036057;B Bundeswahlvorschlag;20;7
NEOS;Brandstätter Helmut, Dr.;334036057;B Bundeswahlvorschlag;21;7
NEOS;Brandstätter Helmut, Dr.;334036057;B Bundeswahlvorschlag;22;6
NEOS;Brandstätter Helmut, Dr.;334036057;B Bundeswahlvorschlag;23;6
NEOS;Brandstätter Helmut, Dr.;334036057;B Bundeswahlvorschlag;24;7
NEOS;Brandstätter Helmut, Dr.;334036057;B Bundeswahlvorschlag;25;7
NEOS;Brandstätter Helmut, Dr.;334036057;B Bundeswahlvorschlag;26;7
NEOS;Brandstätter Helmut, Dr.;334036057;B Bundeswahlvorschlag;27;7
NEOS;Brandstätter Helmut, Dr.;334036057;B Bundeswahlvorschlag;28;5
NEOS;Brandstätter Helmut, Dr.;334036057;B Bundeswahlvorschlag;29;1
NEOS;Brandstätter Helmut, Dr.;334036057;B Bundeswahlvorschlag;30;3
NEOS;Brandstätter Helmut, Dr.;334036057;B Bundeswahlvorschlag;31;6
NEOS;Brandstätter Helmut, Dr.;334036057;B Bundeswahlvorschlag;32;7
NEOS;Brandstätter Helmut, Dr.;334036057;B Bundeswahlvorschlag;33;7
NEOS;Brandstätter Helmut, Dr.;334036057;B Bundeswahlvorschlag;34;7
NEOS;Brandstötter Henrike;278921219;B Bundeswahlvorschlag;1;2
NEOS;Brandstötter Henrike;278921219;B Bundeswahlvorschlag;2;6
NEOS;Brandstötter Henrike;278921219;B Bundeswahlvorschlag;3;7
NEOS;Brandstötter Henrike;278921219;B Bundeswahlvorschlag;4;6
NEOS;Brandstötter Henrike;278921219;B Bundeswahlvorschlag;5;7
NEOS;Brandstötter Henrike;278921219;B Bundeswahlvorschlag;6;7
NEOS;Brandstötter Henrike;278921219;B Bundeswahlvorschlag;7;7
NEOS;Brandstötter Henrike;278921219;B Bundeswahlvorschlag;8;6
NEOS;Brandstötter Henrike;278921219;B Bundeswahlvorschlag;9;6
NEOS;Brandstötter Henrike;278921219;B Bundeswahlvorschlag;10;6
NEOS;Brandstötter Henrike;278921219;B Bundeswahlvorschlag;11;6
NEOS;Brandstötter Henrike;278921219;B Bundeswahlvorschlag;12;5
NEOS;Brandstötter Henrike;278921219;B Bundeswahlvorschlag;13;4
NEOS;Brandstötter Henrike;278921219;B Bundeswahlvorschlag;14;6
NEOS;Brandstötter Henrike;278921219;B Bundeswahlvorschlag;15;4
NEOS;Brandstötter Henrike;278921219;B Bundeswahlvorschlag;16;6
NEOS;Brandstötter Henrike;278921219;B Bundeswahlvorschlag;17;5
NEOS;Brandstötter Henrike;278921219;B Bundeswahlvorschlag;18;5
NEOS;Brandstötter Henrike;278921219;B Bundeswahlvorschlag;19;4
NEOS;Brandstötter Henrike;278921219;B Bundeswahlvorschlag;20;7
NEOS;Brandstötter Henrike;278921219;B Bundeswahlvorschlag;21;5
NEOS;Brandstötter Henrike;278921219;B Bundeswahlvorschlag;22;4
NEOS;Brandstötter Henrike;278921219;B Bundeswahlvorschlag;23;4
NEOS;Brandstötter Henrike;278921219;B Bundeswahlvorschlag;24;4
NEOS;Brandstötter Henrike;278921219;B Bundeswahlvorschlag;25;7
NEOS;Brandstötter Henrike;278921219;B Bundeswahlvorschlag;26;6
NEOS;Brandstötter Henrike;278921219;B Bundeswahlvorschlag;27;7
NEOS;Brandstötter Henrike;278921219;B Bundeswahlvorschlag;28;5
NEOS;Brandstötter Henrike;278921219;B Bundeswahlvorschlag;29;5
NEOS;Brandstötter Henrike;278921219;B Bundeswahlvorschlag;30;4
NEOS;Brandstötter Henrike;278921219;B Bundeswahlvorschlag;31;5
NEOS;Brandstötter Henrike;278921219;B Bundeswahlvorschlag;32;3
NEOS;Brandstötter Henrike;278921219;B Bundeswahlvorschlag;33;4
NEOS;Brandstötter Henrike;278921219;B Bundeswahlvorschlag;34;5
GRÜNE;Bürstmayr Georg, Mag.;2364568520;B Bundeswahlvorschlag;1;3
GRÜNE;Bürstmayr Georg, Mag.;2364568520;B Bundeswahlvorschlag;2;7
GRÜNE;Bürstmayr Georg, Mag.;2364568520;B Bundeswahlvorschlag;3;7
GRÜNE;Bürstmayr Georg, Mag.;2364568520;B Bundeswahlvorschlag;4;7
GRÜNE;Bürstmayr Georg, Mag.;2364568520;B Bundeswahlvorschlag;5;7
GRÜNE;Bürstmayr Georg, Mag.;2364568520;B Bundeswahlvorschlag;6;7
GRÜNE;Bürstmayr Georg, Mag.;2364568520;B Bundeswahlvorschlag;7;7
